12/31/2017,Retail Dealer,EAST VILLAGE DELI & GRILL CORP,,319,E HOUSTON ST,,NEW YORK,10002,6469644187,Manhattan,,-73.98288195,40.72117642
12/31/2018,Retail Dealer,17TH MINI MART INC,,8306,17TH AVE,,BROOKLYN,11214,6467085911,Brooklyn,,-74.0031442,40.61025571
12/31/2017,Retail Dealer,GNM DELI & GROCERY INC.,,22801,147TH AVE,,SPRNGFLD GDNS,11413,7187122318,Queens,,-73.75381534,40.65819626
12/31/2017,Retail Dealer,4918 NEW STAND DELI & GROCERY CORP,,4918,NEW UTRECHT AVE,,BROOKLYN,11219,7188511828,Brooklyn,,-73.99477203,40.63638604
12/31/2017,Retail Dealer,"FUMEE, INC.",CIRCA TABAC,32,WATTS ST,,NEW YORK,10013,2129411781,Manhattan,,-74.00451688,40.72358476
03/31/2018,market,37TH AVE. MARKET INC.,,3560,JUNCTION BLVD,,CORONA,11368,7183966454,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 6, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.87162363,40.75298921
12/31/2018,Retail Dealer,COZY GOURMET INC.,,565,GRAND ST,,NEW YORK,10002,6469198826,Manhattan,Device Name: TIGER BOUNCER,-73.97963013,40.71386111
12/31/2018,Retail Dealer,RAMDAM INC.,,16002,46TH AVE,,FLUSHING,11358,7188867147,Queens,,-73.80658454,40.75389471
12/31/2017,Retail Dealer,"BALI, SAMIR",BALI NEWS,4819,WEST   23 STREET,8 AVENUE,NEW YORK,10011,7185237256,Manhattan,,-73.99848787,40.7452931
03/31/2018,market,Bay Mart Supermarket Inc,,6922,4TH AVE,,BROOKLYN,11209,718-491-2178,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 4, 5.01 to 10 foot stands: 0",-74.02364226,40.63434435
12/31/2018,Retail Dealer,NEW AMERICAN DELI AND GROCERY INC.,,12620,135TH AVE,,S OZONE PARK,11420,7187380452,Queens,,-73.81327922,40.66916378
12/31/2018,Retail Dealer,ANW DELI & FRUIT LLC,CARREFOUR MULTIMEDIA,9908,63RD RD,,REGO PARK,11374,6465866486,Queens,,-73.85647595,40.73258055
12/31/2017,Retail Dealer,"JACARANDA CLUB, LLC",SAPPHIRE NEW YORK,333,E 60TH ST,,NEW YORK,10022,2123556777,Manhattan,,-73.96238657,40.76061912
12/31/2017,Retail Dealer,IZZY MANHATTAN DELI CORP,,183,NASSAU AVE,,BROOKLYN,11222,3472367058,Brooklyn,,-73.94590064,40.72540015
12/31/2018,Retail Dealer,159 CANDY GROCERY CORP,,1995A,AMSTERDAM AVE,,NEW YORK,10032,718-833-5325,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 3, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.94124828,40.83391923
12/31/2017,Retail Dealer,DUANE READE,,1150,6 AVENUE,,NEW YORK,10036,718-386-6692,Manhattan,,-73.98291258,40.75647394
12/31/2017,Retail Dealer,"SAFAN DELI, INC.",EUROPA,1675,BEDFORD AVE,,BROOKLYN,11225,347-842-5851,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.95690713,40.66556062
12/31/2017,Retail Dealer,"CONEY SUPER, CORP.",,1839,CONEY ISLAND AVE,,BROOKLYN,11230,7183752180,Brooklyn,"Active Plate Numbers:  7633, 7940",-73.96277636,40.61216559
12/31/2018,Retail Dealer,"PIAST EUROPEAN MARKET, INC.",DANIEL'S EURPEOAN MARKET,152,NORMAN AVE,,BROOKLYN,11222,718-389-5793,Brooklyn,,-73.94846495,40.72650746
12/31/2017,Retail Dealer,"FRASKO, LLC",Frasko Deli,2450,AMSTERDAM AVE,,NEW YORK,10033,7188823432,Manhattan,,-73.93053997,40.8486112
12/31/2017,Retail Dealer,30TH STREET SERVICE STATION INC.,DANIYAL KHAN,309,11TH AVE,,NEW YORK,10001,2125941515,Manhattan,,-74.00405687,40.75295637
03/31/2018,market,SUPER SAVER GROCERY INC.,,10920,JAMAICA AVE,,RICHMOND HILL,11418,7188055588,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.83846936,40.69601563
12/31/2018,Retail Dealer,MARIEN GROCERY CORP.,,99,JAMAICA AVE,,BROOKLYN,11207,718-385-2066,Brooklyn,,-73.89641617,40.67865581
12/31/2018,Retail Dealer,"RASHID, HARUN U",RASHID NEWSSTAND,8202,EAST   14 STREET,2ND AVENUE,NEW YORK,10009,9174456121,Manhattan,,-73.9825546,40.73135119
12/31/2018,Retail Dealer,"DRIGGS MEAT MARKET, INC.",,160,DRIGGS AVE,,BROOKLYN,11222,718-349-3602,Brooklyn,,-73.94482025,40.72303091
12/31/2017,Retail Dealer,NK NEWSSTAND INC.,,40,FULTON ST,,NEW YORK,10038,2122272711,Manhattan,,-74.00441121,40.70790395
12/31/2018,Retail Dealer,"NORTH SIDE DELI 1, INC.",,48,N 6TH ST,,BROOKLYN,11249,7183889800,Brooklyn,,-73.96207782,40.71961243
12/31/2018,Retail Dealer,"DYCKMAN CANDY & TOBACCO, INC.",,115,DYCKMAN ST,,NEW YORK,10040,646-796-6695,Manhattan,,-73.92506323,40.8621172
12/31/2017,Retail Dealer,KIRANA CORP,,153,CHAMBERS ST,,NEW YORK,10007,7187880600,Manhattan,,-74.01009687,40.71591829
03/31/2018,market,J & J MEAT MARKET & DELI INC.,,8922,163RD ST,,JAMAICA,11432,7185585553,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.79804359,40.70665641
12/31/2018,Retail Dealer,GREEN APPLE 37 INC,,20,W 37TH ST,,NEW YORK,10018,5164265261,Manhattan,,-73.98408705,40.75071563
12/31/2018,Retail Dealer,90-01 JARABACOA FOOD CORP.,,9001,JAMAICA AVE,,WOODHAVEN,11421,7188460840,Queens,,-73.85455645,40.69287236
12/31/2017,Retail Dealer,1306 ATLANTIC FOOD CORP,WHOLESOME FOOD MARKET,1306,ATLANTIC AVE,,BROOKLYN,11216,7184270805,Brooklyn,,-73.94930247,40.67843326
12/31/2017,Retail Dealer,LOLA'S GROCERY STORE INC,LUXURY LAUNDRY & WASH,8311,GRAND AVE,,ELMHURST,11373,718-426-7160,Queens,,-73.88396928,40.73333066
12/31/2017,Retail Dealer,"WALGREEN EASTERN CO., INC.",WALGREENS STORE #07467,1401,COLLEGE POINT BLVD,,COLLEGE POINT,11356,718-426-4182,Queens,,-73.84575291,40.78532349
12/31/2018,Retail Dealer,965 A & A DELI GROCERY CORP,,965,MORRIS PARK AVE,,BRONX,10462,3472818799,Bronx,,-73.85734099,40.84762168
12/31/2018,Retail Dealer,TROY DELI INC,MID ISLAND CAR SERVICE,73,TROY AVE,,BROOKLYN,11213,7189672500,Brooklyn,,-73.9359066,40.67700204
12/31/2017,Retail Dealer,B.B. SMOKE SHOP INC.,,110,7TH AVE S,,NEW YORK,10014,2122423872,Manhattan,,-74.0029263,40.73345221
12/31/2018,Retail Dealer,CCAM DELI GROCERY CORP.,,798,E 170TH ST,,BRONX,10459,7188424957,Bronx,,-73.89559025,40.83313763
12/31/2018,Retail Dealer,JAMAICA NEWS PLUS INC.,MOORE IMPROVEMENTS,9302,SUTPHIN BLVD,,JAMAICA,11435,7185235926,Queens,,-73.80751963,40.70009343
12/31/2017,Retail Dealer,FRUIT KING & DELI GROCERY CORP.,,761,MCDONALD AVE,EAST   53 STREET,BROOKLYN,11218,7186336996,Brooklyn,,-73.97794995,40.63519281
12/31/2018,Retail Dealer,"TIME SQUARE NEWS AND CONVENIENCE, INC.",,362,W 42ND ST,,NEW YORK,10036,9173701299,Manhattan,,-73.99148137,40.7579351
12/31/2017,Retail Dealer,H & A FORDHAM GOURMET DELI CORP,,2542,MARION AVE,,BRONX,10458,9176881600,Bronx,,-73.89258362,40.86226994
03/31/2018,market,"GOLDEN PROFIT TRADING, INC.",,147,MOTT ST,,NEW YORK,10013,2129650503,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.99659094,40.71880617
12/31/2017,Retail Dealer,ALI HUSSEIN ELTAREB,M AND A DELI GROCERY,6920,FRESH POND RD,,RIDGEWOOD,11385,7183222017,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 8, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.89535409,40.70298176
03/31/2018,market,"MELON 940 FARM, INC..",,940,2ND AVE,,NEW YORK,10022,2126885698,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 8, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.96861613,40.75473076
12/31/2017,Retail Dealer,F & S HOOKAH CORP,,6,E BURNSIDE AVE,,BRONX,10453,6462942046,Bronx,,-73.90715054,40.85373558
12/31/2018,Retail Dealer,"RODRIGUEZ, BANESA",BANESA DELI GROCERY #2,2007,ANTHONY AVE,,BRONX,10457,7182993656,Bronx,,-73.90288479,40.85146768
12/31/2018,Retail Dealer,"A.B.M. SUPERETTE, INC.",,101,GUYON AVE,,STATEN ISLAND,10306,718-668-3646,Staten Island,,-74.12760075,40.56476391
12/31/2017,Retail Dealer,2278 DELI & GROCERY INC.,,2278,ADAM CLAYTON POWELL JR BLVD,,NEW YORK,10030,9175070597,Manhattan,,-73.9442675,40.81454578
12/31/2017,Retail Dealer,3 AVE CONVENIENCE INC,,349,3RD AVE,,NEW YORK,10010,3478733711,Manhattan,,-73.98197845,40.74041976
12/31/2017,Retail Dealer,"99 JOHN'S MARKET PLACE, INC.",JUBILEE MARKET PLACE,99,JOHN ST,,NEW YORK,10038,2129644283,Manhattan,,-74.00616417,40.70800542
12/31/2017,Retail Dealer,M & M SUPERETTE INC.,1312 CLEANER,234,RICHMOND TER,,STATEN ISLAND,10301,7188167470,Staten Island,,-74.08107756,40.64736417
12/31/2017,Retail Dealer,"SURBHI ENTERPRISE, INC.",,7504,METROPOLITAN AVE,,MIDDLE VILLAGE,11379,7188992871,Queens,,-73.87736765,40.71291653
12/31/2018,Retail Dealer,A&C GOURMET CORP,,337,E 146TH ST,,BRONX,10451,6465425930,Bronx,Active Plate Numbers:  8083,-73.92108423,40.81524587
12/31/2018,Retail Dealer,PAK GAS LLC,,895,BEDFORD AVE,,BROOKLYN,11205,7182840566,Brooklyn,,-73.95589386,40.69338126
12/31/2018,Retail Dealer,LUCKY HOT DOG & SMOKE SHOP INC,,330,LIVINGSTON ST,,BROOKLYN,11217,646-269-2185,Brooklyn,,-73.98165366,40.68803595
12/31/2018,Retail Dealer,GNK BI-ENERGY CORPORATION,,824,ALLERTON AVE,,BRONX,10467,718-547-8512,Bronx,,-73.86233166,40.86552321
12/31/2018,Retail Dealer,MKM DELI GROCERY INC,,8794,PARSONS BLVD,,JAMAICA,11432,7182914443,Queens,Device Name: ROCKWALL # 2,-73.80236723,40.70697133
03/31/2018,market,"H & S FRUITS AND VEGETABLES, CORP.",RINCON JEWELRY 11,1490,FULTON ST,,BROOKLYN,11216,7187780938,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 6, 5.01 to 10 foot stands: 0",-73.94151733,40.67994743
12/31/2018,Retail Dealer,NBA DELI AND GROCERY CORP,,496,NOSTRAND AVE,,BROOKLYN,11216,347-413-7230,Brooklyn,,-73.9499055,40.68196879
03/31/2018,market,"NEW YORK MART ROOSEVELT, INC.",,14241,ROOSEVELT AVE,,FLUSHING,11354,7188880177,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 16, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.82562063,40.76070189
12/31/2018,Retail Dealer,Saif Gourmet Deli Corp.,,1749,CROSBY AVE,,BRONX,10461,7183667763,Bronx,,-73.83170736,40.84614067
03/31/2018,market,R&J HALAL MEAT LLC,MALIK GROCERY,4343,MAIN ST,,FLUSHING,11355,7184618171,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.82613891,40.75160382
03/31/2018,market,CASTLE DELI CORP.,,500,GRAND ST,,BROOKLYN,11211,,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.95119669,40.71094037
12/31/2018,Retail Dealer,FELIX DELI GROCERY CORP,,354,BROOK AVE,,BRONX,10454,7187424737,Bronx,,-73.9177163,40.8101301
12/31/2018,Retail Dealer,BROADWAY MINI MARKET DELI CORP.,D LEONARDO CONTRACTING,403,BROADWAY,,BROOKLYN,11211,718-599-7144,Brooklyn,,-73.953865,40.70703568
12/31/2017,Retail Dealer,"YOUN, HYANG SIK",PAUL'S GROCERY,14917A,UNION TPKE,,FLUSHING,11367,7183804154,Queens,,-73.81353011,40.71867992
03/31/2018,market,191 GRAND LLC,GENUINE SUPRETTE,191,GRAND ST,,NEW YORK,10013,6467264633,Manhattan,"Product Category: Ice Cream, 4 foot stands: 0, 5 foot stands: 1, 5.01 to 10 foot stands: 0",-73.99718255,40.71927554
12/31/2018,Retail Dealer,GHANSHYAM CORP.,,6121,ROOSEVELT AVE,,WOODSIDE,11377,7186510606,Queens,,-73.90259507,40.74569931
12/31/2018,Retail Dealer,"PRAMUKH 162, INC.",,16220,NORTHERN BLVD,,FLUSHING,11358,7184610101,Queens,,-73.80320839,40.76169232
12/31/2017,Retail Dealer,UR DELI & GRILL INC.,,10202,34TH AVE,,CORONA,11368,7182972652,Queens,,-73.86608867,40.75571393
03/31/2018,market,"FUENTES, ROSA",BK GROCERY DELI,102,E 167TH ST,,BRONX,10452,6462478605,Bronx,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.9192575,40.83502578
12/31/2017,Retail Dealer,Green Garden 2 Deli Corp,,318,TOMPKINS AVE,,BROOKLYN,11216,7184794333,Brooklyn,,-73.94461226,40.68679442
12/31/2017,Retail Dealer,ADEN FOOD MARKET CORP.,,351,BEDFORD AVE,,BROOKLYN,11211,718-388-4868,Brooklyn,,-73.96299486,40.71179839
12/31/2018,Retail Dealer,DE TODO SUPERMARKET CORP,,9104,43RD AVE,,ELMHURST,11373,7184248969,Queens,,-73.87431992,40.7433581
03/31/2018,market,"ALI, DERHIM KAID",BRONX PLAZA GROCERY,24,W BURNSIDE AVE,,BRONX,10453,7185832034,Bronx,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.90832525,40.85380788
03/31/2018,market,NY GREENPOINT FARM INC,,4204,GREENPOINT AVE,,SUNNYSIDE,11104,7187845081,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 5, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.92284716,40.74051061
12/31/2018,Retail Dealer,"BOUNTIFUL MARKET, INC.",DSG Collect,14242,ROOSEVELT AVE,3rd Floor,FLUSHING,11354,7183535402,Queens,,-73.82558455,40.7606936
12/31/2017,Retail Dealer,PARIKH ENTERPRISES INC.,,814,W 187TH ST,,NEW YORK,10033,2129284239,Manhattan,,-73.93757475,40.85530955
12/31/2018,Retail Dealer,"PARVIN, JASMIN",JP NEWS,48,BROADWAY,WEST   68 STREET,NEW YORK,10023,917-291-3461,Manhattan,,-73.98216393,40.77548665
12/31/2018,Retail Dealer,"TABUSAM, NAILA",MIAN CONVINIENCE & DELI,754,CONEY ISLAND AVE,,BROOKLYN,11218,7182842725,Brooklyn,,-73.96877498,40.63916239
12/31/2018,Retail Dealer,MY PLACE FOOD MARKET CORP,,1553,WATSON AVE,,BRONX,10472,718-233-7409,Bronx,,-73.87696004,40.82625472
12/31/2017,Retail Dealer,"FAMILY DOLLAR STORES OF NEW YORK, INC.",FAMILY DOLLAR #6855,1230,CASTLETON AVE,,STATEN ISLAND,10310,7048476961,Staten Island,"Sidewalk Cafe Type: Unenclosed, Square Feet: 517, Tables: 27, Chairs: 58",-74.12339534,40.63404452
12/31/2017,Retail Dealer,Bay Cigars and Tobacco Inc,,1201,BAY ST,,STATEN ISLAND,10305,2126859767,Staten Island,,-74.0660427,40.61398068
12/31/2017,Retail Dealer,"T&F UNITED,  INC",,13711,NORTHERN BLVD,,FLUSHING,11354,917-717-9921,Queens,,-73.83083024,40.76324854
12/31/2017,Retail Dealer,77 STAR DELI CORP,,577,NEW LOTS AVE,,BROOKLYN,11207,3477554267,Brooklyn,,-73.88755332,40.6642923
12/31/2018,Retail Dealer,"ALSANAFI, ABDO",ALSANAFI DELI GROCERY,450,LINCOLN RD,,BROOKLYN,11225,718-604-2268,Brooklyn,"Sidewalk Cafe Type: Small Unenclosed, Square Feet: 56, Tables: 2, Chairs: 4",-73.9482663,40.66170887
12/31/2018,Retail Dealer,"RITE AID OF NEW YORK, INC.",RITE AID STORE #2010,4046,BROADWAY,,NEW YORK,10032,212-791-5795,Manhattan,,-73.93921293,40.84273968
12/31/2018,Retail Dealer,MANAV CONVENIENCE AND DELI INC.,HOT & TASTY CAFE AND GROCERY,162,E 44TH ST,,NEW YORK,10017,2125573059,Manhattan,,-73.97416113,40.75233323
12/31/2017,Retail Dealer,169 DELI GROCERY CORP.,,8778C,169TH ST,,JAMAICA,11432,3473494092,Queens,,-73.79290288,40.71045702
12/31/2018,Retail Dealer,ADHM DELI CROP,,3554,NOSTRAND AVE,,BROOKLYN,11229,718-648-2775,Brooklyn,,-73.94129803,40.59731551
12/31/2017,Retail Dealer,"GRAND AVE. PHARMACY, INC.",,6929,GRAND AVE,,MASPETH,11378,718-898-6882,Queens,,-73.89448021,40.72644594
12/31/2017,Retail Dealer,"MEHTA, RANJAN",STEVE DELI & GROCERY,1524,7 AVENUE,WEST   35 STREET,NEW YORK,10001,5167470469,Manhattan,,-73.99013231,40.75165776
03/31/2018,market,JUSTIN MEAT INC,MRX CONSTRUCTION CO,1375,OGDEN AVE,,BRONX,10452,3474389472,Bronx,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 3, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.92457642,40.84188292
03/31/2018,market,ELSI ORGANIC FARM CORP,CARNICERIA LA MEXICANA FRUTAS Y VEGETABLES,4009,NATIONAL ST,,CORONA,11368,845-662-9641,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 1, 5.01 to 10 foot stands: 0",-73.86289662,40.7493204
03/31/2018,market,JBP FLOWERS INC.,DITMARS FLOWERS & GIFTS,2911,DITMARS BLVD,,ASTORIA,11105,7187264453,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.91153288,40.77672763
12/31/2017,Retail Dealer,"MI BELLA PIAXTLA DELI & GROCERY, CORP",IZAGUIRRE JEWELRY REPAIRS,1904,BATH AVE,,BROOKLYN,11214,7183738544,Brooklyn,,-74.0036516,40.60255379
03/31/2018,market,EL PALACIO SEAFOOD MARKET CORPORATION,,1049,SAINT NICHOLAS AVE,,NEW YORK,10032,3472083855,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 1, 5.01 to 10 foot stands: 0",-73.94003177,40.83647668
12/31/2017,Retail Dealer,BIPI ELIOT NY INC,,6090,ELIOT AVE,,MASPETH,11378,3477635666,Queens,,-73.90236721,40.71402462
12/31/2018,Retail Dealer,A AND Y FAMILY INC,,1431,ROCKAWAY PKWY,,BROOKLYN,11236,718-552-5265,Brooklyn,,-73.9021655,40.64501258
12/31/2017,Retail Dealer,"POLO FOOD CENTER, INC.",,2218,MOTT AVE,,FAR ROCKAWAY,11691,7183278002,Queens,,-73.75595805,40.60548421
12/31/2017,Retail Dealer,XPRESS DELI & GROCERY INC,,4120,DITMARS BLVD,,ASTORIA,11105,7187267922,Queens,,-73.90513413,40.77218274
03/31/2018,market,Y & Y FARM CORP.,,1572,BATH AVE,,BROOKLYN,11228,718-259-0999,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-74.01122564,40.60693125
03/31/2018,market,"KIM, DOK K.",KD FOOD MARKET,8502,21ST AVE,,BROOKLYN,11214,718-372-1630,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.99554165,40.60378344
03/31/2018,market,DJ FRUIT MARKET INC.,,1220,NOSTRAND AVE,,BROOKLYN,11225,347-404-7805,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.95029515,40.65744163
03/31/2018,market,JIN CHENG DA INC,,6802,18TH AVE,,BROOKLYN,11204,3474627569,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 15, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.99203601,40.6173041
12/31/2018,Retail Dealer,STILLWELL CONVENIENCE INC.,,1801,STILLWELL AVE,,BROOKLYN,11223,718-372-2715,Brooklyn,,-73.98636229,40.60258049
12/31/2017,Retail Dealer,TRIANGLE DELI CORP,,1334,BROADWAY,,BROOKLYN,11221,3475291166,Brooklyn,,-73.92915451,40.69352984
12/31/2017,Retail Dealer,7201 FOOD CORP,EXTREME CONTRACTING,7201,FORT HAMILTON PKWY,,BROOKLYN,11228,718-833-3059,Brooklyn,,-74.01438485,40.627171
12/31/2018,Retail Dealer,FLATLAND DELI GROCERY CORP.,,911,E 107TH ST,,BROOKLYN,11236,718-257-5041,Brooklyn,,-73.8928456,40.64806471
12/31/2017,Retail Dealer,BANGLA PETROLEUM INC,,441,UTICA AVE,,BROOKLYN,11203,646-250-4914,Brooklyn,,-73.93153379,40.66264983
03/31/2018,market,SIRI MEAT MARKET CORP,CARNICERIA LA PLAZA MEAT MARKET,9329,JAMAICA AVE,,WOODHAVEN,11421,718-580-4139,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.85130129,40.69398807
12/31/2017,Retail Dealer,"MIKE'S SMOKE SHOP, INC.",,1666,1ST AVE,,NEW YORK,10028,6466729351,Manhattan,,-73.94894545,40.77745019
03/31/2018,market,1107 PRODUCE INC,,1107,BRIGHTON BEACH AVE,,BROOKLYN,11235,,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 4, 5.01 to 10 foot stands: 0",-73.9565641,40.57790557
03/31/2018,market,HE FENG TRADING CORP,,4717,8TH AVE,,BROOKLYN,11220,7186056950,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-74.00210796,40.64264425
12/31/2017,Retail Dealer,NY LOVES US INC,CLASSICOS RIMS AND TIRES,30,VESEY ST,,NEW YORK,10007,516-851-2442,Manhattan,,-74.00986542,40.71197684
03/31/2018,market,ORGANIC 7 MARKET INC.,,707,2ND AVE,,NEW YORK,10016,2129221212,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 6, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.9739862,40.74739539
03/31/2018,market,FLOWER DELI GROCERY CORP.,,2101,AVENUE U,,BROOKLYN,11229,7186486887,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.95023744,40.59952106
12/31/2017,Retail Dealer,"PATEL, RAMESH",,24721,BROADWAY,WEST   52 STREET,NEW YORK,10019,9173198237,Manhattan,,-73.98321421,40.7627073
12/31/2018,Retail Dealer,SAMMY MINI MART INC,,112,AUDUBON AVE,,NEW YORK,10032,,Manhattan,,-73.93720405,40.84209085
03/31/2018,market,CHEN'S GROCERY INC,,3916,104TH ST,,CORONA,11368,718-639-8188,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.86204959,40.75052433
03/31/2018,market,DANIELA'S FLOWER SHOP INC.,UPTOWN DANIELA'S FLOWER SHOP,714,W 181ST ST,,NEW YORK,10033,212-795-8971,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.93810665,40.85086617
12/31/2018,Retail Dealer,MA NEWS AND CONVENIENCE CORPORATION,,1154,LEXINGTON AVE,,NEW YORK,10075,5164939100,Manhattan,,-73.95862329,40.7753516
12/31/2018,Retail Dealer,DNJ DELI GROCERY CORP.,,1789,LINDEN BLVD,,BROOKLYN,11207,718-909-0373,Brooklyn,,-73.89653151,40.65775717
03/31/2018,market,CORONA FARM CORP.,,3785,103RD ST,,CORONA,11368,7187792097,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.86416367,40.75273911
12/31/2018,Retail Dealer,"JULIANA & J GROCERY, INC.",,4013,AVENUE T,,BROOKLYN,11234,7183779476,Brooklyn,,-73.92647703,40.61009499
12/31/2017,Retail Dealer,"RITE AID OF NEW YORK, INC.",RITE AID STORE #4271,1040,SAINT JOHNS PL,,BROOKLYN,11213,212-791-5795,Brooklyn,,-73.94361578,40.67126401
12/31/2017,Retail Dealer,RED APPLE DELI CORP,,294,E 204TH ST,,BRONX,10467,2129805825,Bronx,,-73.87881483,40.87323235
12/31/2017,Retail Dealer,"HUDSON GROUP (HG) RETAIL, LLC",HUDSON,625,8TH AVE,,NEW YORK,10018,2129716800,Manhattan,,-73.99056478,40.75619211
12/31/2018,Retail Dealer,MR ALEX & SAM EXPRESS CORP,,375A,AVENUE OF THE AMERICAS,,NEW YORK,10014,212-989-6350,Manhattan,,-74.00025979,40.73267823
12/31/2018,Retail Dealer,TAKATY DELI CORP,,20115,LINDEN BLVD,,SAINT ALBANS,11412,3473034941,Queens,,-73.75077336,40.69486278
12/31/2018,Retail Dealer,EAT BETTER TODAY CORP,,527,E 137TH ST,,BRONX,10454,3472702323,Bronx,,-73.91904996,40.80660132
12/31/2017,Retail Dealer,PATEL URVISHA,,6324,EAST   14 STREET,UNIVERSITY PLACE,NEW YORK,10003,2016752364,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.99171521,40.73521408
12/31/2018,Retail Dealer,"YAFAI, FAIZ A",NEW EVELINA GROCERY,1339,FLATBUSH AVE,,BROOKLYN,11226,718-282-5690,Brooklyn,,-73.95361336,40.63845186
12/31/2018,Retail Dealer,"AWADH, OMAR",LB DISCOUNT STORE,290,BROADWAY,,BROOKLYN,11211,6466965346,Brooklyn,,-73.95837258,40.7085827
